X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.61409,43.755445,5860630,1132218,2009,2009-09-26T04:00:00.000Z,535,5,HIGHWAY 27  N,STEELES AVE W, ,Major Arterial,Etobicoke York,43.755445,-79.61409,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,Minimal,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,23,,,1,,487
-79.61409,43.755445,5860631,1132218,2009,2009-09-26T04:00:00.000Z,535,5,HIGHWAY 27  N,STEELES AVE W, ,Major Arterial,Etobicoke York,43.755445,-79.61409,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,20 to 24,Major,0,South,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,23,,,1,,488
-79.486095,43.694602,80500426,6000066081,2016,2016-01-12T05:00:00.000Z,545,5,TRETHEWEY DR,BLACK CREEK DR, ,Major Arterial,Etobicoke York,43.694602,-79.486095,Intersection,At Intersection,Traffic Signal,Snow,"Dark, artificial",Loose Snow,Non-Fatal Injury,Turning Movement,Driver,65 to 69,None,0,South,"Automobile, Station Wagon",Turning Left,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,12,,,112,,489
-79.486095,43.694602,80500427,6000066081,2016,2016-01-12T05:00:00.000Z,545,5,TRETHEWEY DR,BLACK CREEK DR, ,Major Arterial,Etobicoke York,43.694602,-79.486095,Intersection,At Intersection,Traffic Signal,Snow,"Dark, artificial",Loose Snow,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Major,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,12,,,112,,490
-79.486095,43.694602,80500428,6000066081,2016,2016-01-12T05:00:00.000Z,545,5,TRETHEWEY DR,BLACK CREEK DR, ,Major Arterial,Etobicoke York,43.694602,-79.486095,Intersection,At Intersection,Traffic Signal,Snow,"Dark, artificial",Loose Snow,Non-Fatal Injury,Turning Movement,Passenger,60 to 64,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,12,,,112,,491
-79.46379,43.663645,5668315,1107097,2009,2009-05-07T04:00:00.000Z,553,5,ANNETTE ST,KEELE ST, ,Major Arterial,Toronto and East York,43.663645,-79.46379,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Angle,Driver,45 to 49,Major,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes,Yes, ,11,,,90,,492
-79.46379,43.663645,5668316,1107097,2009,2009-05-07T04:00:00.000Z,553,5,ANNETTE ST,KEELE ST, ,Major Arterial,Toronto and East York,43.663645,-79.46379,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , , ,Yes,Yes,Yes, ,11,,,90,,493
-79.46379,43.663645,5668317,1107097,2009,2009-05-07T04:00:00.000Z,553,5,ANNETTE ST,KEELE ST, ,Major Arterial,Toronto and East York,43.663645,-79.46379,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Angle,Driver,25 to 29,None,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, , , , , , ,Yes,Yes,Yes, ,11,,,90,,494
-79.46379,43.663645,5668318,1107097,2009,2009-05-07T04:00:00.000Z,553,5,ANNETTE ST,KEELE ST, ,Major Arterial,Toronto and East York,43.663645,-79.46379,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Angle,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , , ,Yes,Yes,Yes, ,11,,,90,,495
-79.30259,43.724745,5236937,1103447,2009,2009-04-25T04:00:00.000Z,555,5,VICTORIA PARK AVE,EGLINTON AVE E, ,Major Arterial,Scarborough,43.724745,-79.30259,Intersection, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Minimal,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,"33,54,41",,,119,,496
-79.30259,43.724745,5236938,1103447,2009,2009-04-25T04:00:00.000Z,555,5,VICTORIA PARK AVE,EGLINTON AVE E, ,Major Arterial,Scarborough,43.724745,-79.30259,Intersection, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,Major,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,"33,54,41",,,119,,497
-79.52429,43.755945,5452478,1080111,2008,2008-12-08T05:00:00.000Z,555,5,FINCH Ave W,OAKDALE Rd, ,Major Arterial,Etobicoke York,43.755945,-79.52429,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Rear End,Driver,60 to 64,Minor,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,31,,,24,,498
-79.52429,43.755945,5452479,1080111,2008,2008-12-08T05:00:00.000Z,555,5,FINCH Ave W,OAKDALE Rd, ,Major Arterial,Etobicoke York,43.755945,-79.52429,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Rear End,Passenger,45 to 49,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,31,,,24,,499
-79.52429,43.755945,5452480,1080111,2008,2008-12-08T05:00:00.000Z,555,5,FINCH Ave W,OAKDALE Rd, ,Major Arterial,Etobicoke York,43.755945,-79.52429,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,31,,,24,,500
-79.52429,43.755945,5452481,1080111,2008,2008-12-08T05:00:00.000Z,555,5,FINCH Ave W,OAKDALE Rd, ,Major Arterial,Etobicoke York,43.755945,-79.52429,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Rear End,Driver,25 to 29,Minimal,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,31,,,24,,501
-79.31689,43.821345,6253539,1162012,2010,2010-04-13T04:00:00.000Z,559,5,STEELES AVE E,BIRCHMOUNT RD, ,Major Arterial,Scarborough,43.821345,-79.31689,Intersection,At Intersection,Traffic Signal,Clear,Dawn,Dry,Fatal,Angle,Passenger,40 to 44,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, ,Yes,42,,,116,,502
-79.31689,43.821345,6253540,1162012,2010,2010-04-13T04:00:00.000Z,559,5,STEELES AVE E,BIRCHMOUNT RD, ,Major Arterial,Scarborough,43.821345,-79.31689,Intersection,At Intersection,Traffic Signal,Clear,Dawn,Dry,Fatal,Angle,Passenger,70 to 74,Fatal,16, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, ,Yes,42,,,116,,503
-79.31689,43.821345,6253541,1162012,2010,2010-04-13T04:00:00.000Z,559,5,STEELES AVE E,BIRCHMOUNT RD, ,Major Arterial,Scarborough,43.821345,-79.31689,Intersection,At Intersection,Traffic Signal,Clear,Dawn,Dry,Fatal,Angle,Driver,40 to 44,Major,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, ,Yes,42,,,116,,504
-79.467212,43.751868,8000010,3001005166,2013,2013-11-20T05:00:00.000Z,937,9,SHEPPARD AVE W,KODIAK CRES, ,Major Arterial,North York,43.751868,-79.467212,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,20 to 24,Fatal,54,West,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , ,Yes,Yes,Yes, , ,32,,,26,,505
-79.31689,43.821345,6253542,1162012,2010,2010-04-13T04:00:00.000Z,559,5,STEELES AVE E,BIRCHMOUNT RD, ,Major Arterial,Scarborough,43.821345,-79.31689,Intersection,At Intersection,Traffic Signal,Clear,Dawn,Dry,Fatal,Angle,Driver,35 to 39,Minor,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Medical or Physical Disability, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, ,Yes,42,,,116,,506
-79.574641,43.728129,80501548,4003267619,2014,2014-11-09T05:00:00.000Z,559,5,KIPLING AVE,WESTHUMBER BLVD, ,Major Arterial,Etobicoke York,43.728129,-79.574641,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,20 to 24,Major,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown, , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes,Yes, , ,23,,,4,,507
-79.574641,43.728129,80501549,4003267619,2014,2014-11-09T05:00:00.000Z,559,5,KIPLING AVE,WESTHUMBER BLVD, ,Major Arterial,Etobicoke York,43.728129,-79.574641,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,45 to 49,Minor,0,East,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes,Yes, , ,23,,,4,,508
-79.574641,43.728129,80501550,4003267619,2014,2014-11-09T05:00:00.000Z,559,5,KIPLING AVE,WESTHUMBER BLVD, ,Major Arterial,Etobicoke York,43.728129,-79.574641,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,20 to 24,Major,0, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes,Yes, , ,23,,,4,,509
-79.574641,43.728129,80501551,4003267619,2014,2014-11-09T05:00:00.000Z,559,5,KIPLING AVE,WESTHUMBER BLVD, ,Major Arterial,Etobicoke York,43.728129,-79.574641,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,20 to 24,Fatal,40, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes,Yes, , ,23,,,4,,510
-79.574641,43.728129,80501552,4003267619,2014,2014-11-09T05:00:00.000Z,559,5,KIPLING AVE,WESTHUMBER BLVD, ,Major Arterial,Etobicoke York,43.728129,-79.574641,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,35 to 39,Minor,0, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes,Yes, , ,23,,,4,,511
-79.574641,43.728129,80501553,4003267619,2014,2014-11-09T05:00:00.000Z,559,5,KIPLING AVE,WESTHUMBER BLVD, ,Major Arterial,Etobicoke York,43.728129,-79.574641,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,20 to 24,Minor,0, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes,Yes, , ,23,,,4,,512
-79.574641,43.728129,80501554,4003267619,2014,2014-11-09T05:00:00.000Z,559,5,KIPLING AVE,WESTHUMBER BLVD, ,Major Arterial,Etobicoke York,43.728129,-79.574641,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,50 to 54,Minor,0, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes,Yes, , ,23,,,4,,513
-79.574641,43.728129,80501555,4003267619,2014,2014-11-09T05:00:00.000Z,559,5,KIPLING AVE,WESTHUMBER BLVD, ,Major Arterial,Etobicoke York,43.728129,-79.574641,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,25 to 29,Minor,0, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes,Yes, , ,23,,,4,,514
-79.574641,43.728129,80501556,4003267619,2014,2014-11-09T05:00:00.000Z,559,5,KIPLING AVE,WESTHUMBER BLVD, ,Major Arterial,Etobicoke York,43.728129,-79.574641,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,25 to 29,Minor,0, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes,Yes, , ,23,,,4,,515
-79.574641,43.728129,80501557,4003267619,2014,2014-11-09T05:00:00.000Z,559,5,KIPLING AVE,WESTHUMBER BLVD, ,Major Arterial,Etobicoke York,43.728129,-79.574641,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,50 to 54,Minor,0, , , , , , , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes,Yes, , ,23,,,4,,516
-79.263774,43.801421,80493405,5002013764,2015,2015-11-24T05:00:00.000Z,603,6,MCCOWAN RD,KENHATCH BLVD, ,Major Arterial,Scarborough,43.801421,-79.263774,Intersection,At Intersection,Traffic Signal,Snow,Dark,Wet,Fatal,Pedestrian Collisions,Driver,25 to 29,None,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Had Been Drinking, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes,Yes, , ,42,,,129,,517
-79.263774,43.801421,80493406,5002013764,2015,2015-11-24T05:00:00.000Z,603,6,MCCOWAN RD,KENHATCH BLVD, ,Major Arterial,Scarborough,43.801421,-79.263774,Intersection,At Intersection,Traffic Signal,Snow,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,57,Unknown, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes,Yes, , ,42,,,129,,518
-79.363239,43.65272,7534734,1339179,2012,2012-12-12T05:00:00.000Z,611,6,PARLIAMENT ST,KING ST E, ,Major Arterial,Toronto and East York,43.65272,-79.363239,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,None,0,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,51,,,73,,519
-79.363239,43.65272,7534735,1339179,2012,2012-12-12T05:00:00.000Z,611,6,PARLIAMENT ST,KING ST E, ,Major Arterial,Toronto and East York,43.65272,-79.363239,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,51,,,73,,520
-79.363239,43.65272,7534736,1339179,2012,2012-12-12T05:00:00.000Z,611,6,PARLIAMENT ST,KING ST E, ,Major Arterial,Toronto and East York,43.65272,-79.363239,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,None,0,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,51,,,73,,521
-79.363239,43.65272,7534737,1339179,2012,2012-12-12T05:00:00.000Z,611,6,PARLIAMENT ST,KING ST E, ,Major Arterial,Toronto and East York,43.65272,-79.363239,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,51,,,73,,522
-79.363239,43.65272,7534738,1339179,2012,2012-12-12T05:00:00.000Z,611,6,PARLIAMENT ST,KING ST E, ,Major Arterial,Toronto and East York,43.65272,-79.363239,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,Major,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,51,,,73,,523
-79.363239,43.65272,7534739,1339179,2012,2012-12-12T05:00:00.000Z,611,6,PARLIAMENT ST,KING ST E, ,Major Arterial,Toronto and East York,43.65272,-79.363239,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,51,,,73,,524
-79.363239,43.65272,7534740,1339179,2012,2012-12-12T05:00:00.000Z,611,6,PARLIAMENT ST,KING ST E, ,Major Arterial,Toronto and East York,43.65272,-79.363239,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,None,0,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,51,,,73,,525
-79.457614,43.726924,80984670,8002315042,2018,2018-12-18T05:00:00.000Z,612,6,DUFFERIN  ST,BRIDGELAND AVE, ,Expressway,North York,43.726924,-79.457614,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,30 to 34,None,0,South,Delivery Van,Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,32,,,31,,526
-79.457614,43.726924,80984671,8002315042,2018,2018-12-18T05:00:00.000Z,612,6,DUFFERIN  ST,BRIDGELAND AVE, ,Expressway,North York,43.726924,-79.457614,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Minor,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,32,,,31,,527
-79.457614,43.726924,80984672,8002315042,2018,2018-12-18T05:00:00.000Z,612,6,DUFFERIN  ST,BRIDGELAND AVE, ,Expressway,North York,43.726924,-79.457614,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,70 to 74,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,32,,,31,,528
-79.54289,43.688645,5280938,1122728,2009,2009-08-01T04:00:00.000Z,636,6,ISLINGTON AVE,THE WESTWAY, ,Major Arterial,Etobicoke York,43.688645,-79.54289,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,50 to 54,Minimal,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,23,,,6,,529
-79.54289,43.688645,5280939,1122728,2009,2009-08-01T04:00:00.000Z,636,6,ISLINGTON AVE,THE WESTWAY, ,Major Arterial,Etobicoke York,43.688645,-79.54289,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,Minor,0,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,23,,,6,,530
-79.54289,43.688645,5280940,1122728,2009,2009-08-01T04:00:00.000Z,636,6,ISLINGTON AVE,THE WESTWAY, ,Major Arterial,Etobicoke York,43.688645,-79.54289,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,Major,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,23,,,6,,531
-79.448291,43.671546,7542674,1327099,2012,2012-11-23T05:00:00.000Z,643,6,DAVENPORT RD,LANSDOWNE AVE, ,Minor Arterial,Toronto and East York,43.671546,-79.448291,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Cyclist,35 to 39,Fatal,39,North,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.", , , ,Yes,Yes, , , , , , ,Yes,Yes, , ,13,,,93,,532
-79.467212,43.751868,8000106,3001005166,2013,2013-11-20T05:00:00.000Z,937,9,SHEPPARD AVE W,KODIAK CRES, ,Major Arterial,North York,43.751868,-79.467212,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Driver,20 to 24, ,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown, , , , , , , ,Yes,Yes, , , , , ,Yes,Yes,Yes, , ,32,,,26,,533
-79.35419,43.790245,5332866,1026057,2008,2008-02-23T05:00:00.000Z,940,9,DON MILLS RD,SENECA HILL DR, ,Major Arterial,North York,43.790245,-79.35419,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,15 to 19,Minimal,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,33,,,47,,534
-79.35419,43.790245,5332867,1026057,2008,2008-02-23T05:00:00.000Z,940,9,DON MILLS RD,SENECA HILL DR, ,Major Arterial,North York,43.790245,-79.35419,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,50 to 54,Minimal,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,33,,,47,,535
-79.35419,43.790245,5332868,1026057,2008,2008-02-23T05:00:00.000Z,940,9,DON MILLS RD,SENECA HILL DR, ,Major Arterial,North York,43.790245,-79.35419,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,Major,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,33,,,47,,536
-79.35419,43.790245,5332869,1026057,2008,2008-02-23T05:00:00.000Z,940,9,DON MILLS RD,SENECA HILL DR, ,Major Arterial,North York,43.790245,-79.35419,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,Minor,0,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,33,,,47,,537
-79.56429,43.654945,5360089,1038512,2008,2008-05-15T04:00:00.000Z,950,9,RATHBURN Road,THE EAST MALL, ,Minor Arterial,Etobicoke York,43.654945,-79.56429,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,None,0,East,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, ,Yes,22,,,11,,538
-79.56429,43.654945,5360090,1038512,2008,2008-05-15T04:00:00.000Z,950,9,RATHBURN Road,THE EAST MALL, ,Minor Arterial,Etobicoke York,43.654945,-79.56429,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,80 to 84,Major,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , ,Yes,Yes, ,Yes,22,,,11,,539
-79.25219,43.774545,5455182,1083356,2008,2008-11-28T05:00:00.000Z,950,9,MCCOWAN RD,TOWN CENTRE CRT, ,Major Arterial,Scarborough,43.774545,-79.25219,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Angle,Driver,70 to 74,None,0,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,43,,,137,,540
-79.25219,43.774545,5455183,1083356,2008,2008-11-28T05:00:00.000Z,950,9,MCCOWAN RD,TOWN CENTRE CRT, ,Major Arterial,Scarborough,43.774545,-79.25219,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Angle,Driver,35 to 39,Major,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,43,,,137,,541
-79.25219,43.774545,5455184,1083356,2008,2008-11-28T05:00:00.000Z,950,9,MCCOWAN RD,TOWN CENTRE CRT, ,Major Arterial,Scarborough,43.774545,-79.25219,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Angle,Driver,35 to 39,None,0,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,43,,,137,,542
-79.37939,43.661845,7528248,1315841,2012,2012-08-12T04:00:00.000Z,951,9,CHURCH ST,CARLTON ST, ,Major Arterial,Toronto and East York,43.661845,-79.37939,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Motorcycle Driver,40 to 44,Major,0,North,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , ,51,,,75,,543
-79.37939,43.661845,7528249,1315841,2012,2012-08-12T04:00:00.000Z,951,9,CHURCH ST,CARLTON ST, ,Major Arterial,Toronto and East York,43.661845,-79.37939,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , ,51,,,75,,544
-79.37939,43.661845,7528250,1315841,2012,2012-08-12T04:00:00.000Z,951,9,CHURCH ST,CARLTON ST, ,Major Arterial,Toronto and East York,43.661845,-79.37939,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,None,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , ,51,,,75,,545
-79.354724,43.792651,80000079,6000441684,2016,2016-03-14T04:00:00.000Z,952,9,DON MILLS RD,FINCH AVE E, ,Major Arterial,North York,43.792651,-79.354724,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Fatal,Angle,Passenger,55 to 59,Fatal,17, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,33,,,47,,546
